time,pnl,equity
2023/7/7 12:10,-8.32867935,933.0513206
2023/7/7 12:15,2.53664033,943.9166403
2023/7/7 12:20,8.33400353,949.7140035
2023/7/7 12:25,9.87952369,951.2595237
2023/7/7 12:30,-6.10246522,935.2775348
2023/7/7 12:35,-9.98429599,931.395704
2023/7/7 12:40,-8.51231737,932.8676826
2023/7/7 12:45,-15.30136444,926.0786356
2023/7/7 12:50,-9.71616487,931.6638351
2023/7/7 12:55,-6.51535501,934.864645
2023/7/7 13:00,-13.08446032,928.2955397
2023/7/7 13:05,-5.40655006,935.9734499
2023/7/7 13:10,-1.21204517,940.1679548
2023/7/7 13:15,2.29390447,943.6739045
2023/7/7 13:20,2.29390447,943.6739045
2023/7/7 13:25,-13.45860443,927.9213956
2023/7/7 13:30,-14.58745445,926.7925455
2023/7/7 13:35,-18.86790526,922.5120947
2023/7/7 13:40,-18.86790526,922.5120947
2023/7/7 13:45,-18.86790526,922.5120947
2023/7/7 13:50,-20.20675971,921.1732403
2023/7/7 13:55,-24.82635558,916.5536444
2023/7/7 14:00,-27.44885973,913.9311403
2023/7/7 14:05,-17.96748825,923.4125117
2023/7/7 14:10,-20.47847394,920.9015261
2023/7/7 14:15,-20.14039423,921.2396058
2023/7/7 14:20,-19.45060624,921.9293938
2023/7/7 14:25,-19.45060624,921.9293938
2023/7/7 14:30,-23.57031735,917.8096826
2023/7/7 14:35,-23.14206468,918.2379353
2023/7/7 14:40,-23.14206468,918.2379353
2023/7/7 14:45,-25.76311412,915.6168859
2023/7/7 14:50,-25.76311412,915.6168859
2023/7/7 14:55,-25.76311412,915.6168859
2023/7/7 15:00,-29.08370453,912.2962955
2023/7/7 15:05,-29.08370453,912.2962955
2023/7/7 15:10,-29.40479867,911.9752013
2023/7/7 15:15,-28.90891811,912.4710819
2023/7/7 15:20,-28.90891811,912.4710819
2023/7/7 15:25,-28.90891811,912.4710819
2023/7/7 15:30,-28.90891811,912.4710819
2023/7/7 15:35,-28.90891811,912.4710819
2023/7/7 15:40,-32.36391984,909.0160802
2023/7/7 15:45,-32.36391984,909.0160802
2023/7/7 15:50,-26.482842,914.897158
2023/7/7 15:55,-26.90670678,914.4732932
2023/7/7 16:00,-25.23719557,916.1428044
2023/7/7 16:05,-25.90252692,915.4774731
2023/7/7 16:10,-25.90252692,915.4774731
2023/7/7 16:15,-27.07751253,914.3024875
2023/7/7 16:20,-25.35769371,916.0223063
2023/7/7 16:25,-34.08403674,907.2959633
2023/7/7 16:30,-34.08403674,907.2959633
2023/7/7 16:35,-28.95674502,912.423255
2023/7/7 16:40,-28.56824923,912.8117508
2023/7/7 16:45,-26.79551009,914.5844899
2023/7/7 16:50,-27.86327384,913.5167262
2023/7/7 16:55,-27.37866967,914.0013303
2023/7/7 17:00,-30.73875123,910.6412488
2023/7/7 17:05,-30.73875123,910.6412488
2023/7/7 17:10,-22.34133685,919.0386631
2023/7/7 17:15,-22.34133685,919.0386631
2023/7/7 17:20,-23.12727791,918.2527221
2023/7/7 17:25,-21.50152425,919.8784757
2023/7/7 17:30,-21.06521233,920.3147877
2023/7/7 17:35,-21.06521233,920.3147877
2023/7/7 17:40,-21.06521233,920.3147877
2023/7/7 17:45,-21.06521233,920.3147877
2023/7/7 17:50,-32.54375846,908.8362415
2023/7/7 17:55,-30.28354796,911.096452
2023/7/7 18:00,-28.78659806,912.5934019
2023/7/7 18:05,-28.74560243,912.6343976
2023/7/7 18:10,-28.47143296,912.908567
2023/7/7 18:15,-28.21227218,913.1677278
2023/7/7 18:20,-28.21227218,913.1677278
2023/7/7 18:25,-28.21227218,913.1677278
2023/7/7 18:30,-27.76184396,913.618156
2023/7/7 18:35,-26.14140833,915.2385917
2023/7/7 18:40,-27.46373633,913.9162637
2023/7/7 18:45,-24.70392098,916.676079
2023/7/7 18:50,-21.15222704,920.227773
2023/7/7 18:55,-10.19140235,931.1885976
2023/7/7 19:00,-14.07883617,927.3011638
2023/7/7 19:05,-13.5612009,927.8187991
2023/7/7 19:10,-12.95355303,928.426447
2023/7/7 19:15,-12.96056429,928.4194357
2023/7/7 19:20,-12.96056429,928.4194357
2023/7/7 19:25,-16.04884509,925.3311549
2023/7/7 19:30,-15.51766446,925.8623355
2023/7/7 19:35,-13.57456317,927.8054368
2023/7/7 19:40,-13.39383147,927.9861685
2023/7/7 19:45,-13.39383147,927.9861685
2023/7/7 19:50,-13.04729783,928.3327022
2023/7/7 19:55,-12.97719806,928.4028019
2023/7/7 20:00,-12.97719806,928.4028019
2023/7/7 20:05,-12.97719806,928.4028019
2023/7/7 20:10,-13.38599065,927.9940093
2023/7/7 20:15,-13.38599065,927.9940093
2023/7/7 20:20,-13.15603636,928.2239636
2023/7/7 20:25,-13.15603636,928.2239636
2023/7/7 20:30,-12.06803478,929.3119652
2023/7/7 20:35,-16.81280481,924.5671952
2023/7/7 20:40,-13.12086953,928.2591305
2023/7/7 20:45,-14.01040892,927.3695911
2023/7/7 20:50,-14.30696621,927.0730338
2023/7/7 20:55,-14.30696621,927.0730338
2023/7/7 21:00,-13.80757709,927.5724229
2023/7/7 21:05,-13.35880094,928.0211991
2023/7/7 21:10,-12.2058601,929.1741399
2023/7/7 21:15,-12.2058601,929.1741399
2023/7/7 21:20,-12.2058601,929.1741399
2023/7/7 21:25,-14.88343878,926.4965612
2023/7/7 21:30,-18.09425243,923.2857476
2023/7/7 21:35,-18.09425243,923.2857476
2023/7/7 21:40,-15.08424837,926.2957516
2023/7/7 21:45,-15.82346301,925.556537
2023/7/7 21:50,-16.52291006,924.8570899
2023/7/7 21:55,-18.52368992,922.8563101
2023/7/7 22:00,-18.52368992,922.8563101
2023/7/7 22:05,-14.11092301,927.269077
2023/7/7 22:10,-14.32362127,927.0563787
2023/7/7 22:15,-14.32362127,927.0563787
2023/7/7 22:20,-13.63553926,927.7444607
2023/7/7 22:25,-11.85152105,929.5284789
2023/7/7 22:30,-13.9718315,927.4081685
2023/7/7 22:35,-11.2578673,930.1221327
2023/7/7 22:40,-8.95124619,932.4287538
2023/7/7 22:45,-8.95124619,932.4287538
2023/7/7 22:50,-8.95124619,932.4287538
2023/7/7 22:55,-10.79384046,930.5861595
2023/7/7 23:00,-10.12876456,931.2512354
2023/7/7 23:05,-9.92064636,931.4593536
2023/7/7 23:10,-9.92064636,931.4593536
2023/7/7 23:15,-10.31804937,931.0619506
2023/7/7 23:20,-10.31804937,931.0619506
2023/7/7 23:25,-10.29536364,931.0846364
2023/7/7 23:30,-10.63264481,930.7473552
2023/7/7 23:35,-9.22975605,932.1502439
2023/7/7 23:40,-9.10088323,932.2791168
2023/7/7 23:45,-9.69855291,931.6814471
2023/7/7 23:50,-9.41535394,931.9646461
2023/7/7 23:55,-9.41535394,931.9646461
2023/7/8 0:00,-7.39539777,933.9846022
2023/7/8 0:05,-7.63070811,933.7492919
2023/7/8 0:10,-7.63070811,933.7492919
2023/7/8 0:15,-6.57013633,934.8098637
2023/7/8 0:20,-6.41194477,934.9680552
2023/7/8 0:25,-6.47673729,934.9032627
2023/7/8 0:30,-6.37794526,935.0020547
2023/7/8 0:35,-6.37794526,935.0020547
2023/7/8 0:40,-5.2965237,936.0834763
2023/7/8 0:45,-10.86308712,930.5169129
2023/7/8 0:50,-10.86308712,930.5169129
2023/7/8 0:55,-11.61596642,929.7640336
2023/7/8 1:00,-12.19926074,929.1807393
2023/7/8 1:05,-14.19823283,927.1817672
2023/7/8 1:10,-13.66118403,927.718816
2023/7/8 1:15,-13.20502683,928.1749732
2023/7/8 1:20,-13.20502683,928.1749732
2023/7/8 1:25,-12.64136758,928.7386324
2023/7/8 1:30,-12.55455029,928.8254497
2023/7/8 1:35,-12.99062282,928.3893772
2023/7/8 1:40,-12.99062282,928.3893772
2023/7/8 1:45,-15.42346025,925.9565397
2023/7/8 1:50,-15.40758605,925.9724139
2023/7/8 1:55,-13.38284876,927.9971512
2023/7/8 2:00,-13.01196376,928.3680362
2023/7/8 2:05,-12.28324353,929.0967565
2023/7/8 2:10,-11.92335167,929.4566483
2023/7/8 2:15,-11.92335167,929.4566483
2023/7/8 2:20,-10.76535326,930.6146467
2023/7/8 2:25,-10.4378802,930.9421198
2023/7/8 2:30,-10.4378802,930.9421198
2023/7/8 2:35,-11.85787843,929.5221216
2023/7/8 2:40,-11.46571144,929.9142886
2023/7/8 2:45,-11.29227422,930.0877258
2023/7/8 2:50,-11.61362345,929.7663765
2023/7/8 2:55,-11.06671676,930.3132832
2023/7/8 3:00,-11.06671676,930.3132832
2023/7/8 3:05,-11.0526324,930.3273676
2023/7/8 3:10,-11.48779086,929.8922091
2023/7/8 3:15,-11.56321885,929.8167811
2023/7/8 3:20,-11.56321885,929.8167811
2023/7/8 3:25,-11.56321885,929.8167811
2023/7/8 3:30,-13.47027421,927.9097258
2023/7/8 3:35,-2.23123009,939.1487699
2023/7/8 3:40,-2.54215035,938.8378496
2023/7/8 3:45,-2.01973158,939.3602684
2023/7/8 3:50,-2.01973158,939.3602684
2023/7/8 3:55,-2.01973158,939.3602684
2023/7/8 4:00,-1.43430399,939.945696
2023/7/8 4:05,1.75451346,943.1345135
2023/7/8 4:10,5.90636295,947.2863629
2023/7/8 4:15,5.90636295,947.2863629
2023/7/8 4:20,6.28032312,947.6603231
2023/7/8 4:25,4.39358427,945.7735843
2023/7/8 4:30,3.83102172,945.2110217
2023/7/8 4:35,5.07815941,946.4581594
2023/7/8 4:40,5.07815941,946.4581594
2023/7/8 4:45,4.03352058,945.4135206
2023/7/8 4:50,3.23653861,944.6165386
2023/7/8 4:55,3.23653861,944.6165386
2023/7/8 5:00,3.03032049,944.4103205
2023/7/8 5:05,0.72085,942.10085
2023/7/8 5:10,0.72085,942.10085
2023/7/8 5:15,1.06315807,942.4431581
2023/7/8 5:20,1.06315807,942.4431581
2023/7/8 5:25,-0.03414083,941.3458592
2023/7/8 5:30,0.43629751,941.8162975
2023/7/8 5:35,0.47252647,941.8525265
2023/7/8 5:40,3.36260606,944.7426061
2023/7/8 5:45,1.0809816,942.4609816
2023/7/8 5:50,1.0809816,942.4609816
2023/7/8 5:55,1.0809816,942.4609816
2023/7/8 6:00,5.22780199,946.607802
2023/7/8 6:05,4.83002904,946.210029
2023/7/8 6:10,5.02835331,946.4083533
2023/7/8 6:15,5.7215856,947.1015856
2023/7/8 6:20,7.05923732,948.4392373
2023/7/8 6:25,5.70897605,947.088976
2023/7/8 6:30,5.70897605,947.088976
2023/7/8 6:35,5.12479228,946.5047923
2023/7/8 6:40,5.08954931,946.4695493
2023/7/8 6:45,5.08954931,946.4695493
2023/7/8 6:50,5.08954931,946.4695493
2023/7/8 6:55,5.58462135,946.9646213
2023/7/8 7:00,5.51983578,946.8998358
2023/7/8 7:05,5.93834001,947.31834
2023/7/8 7:10,5.93834001,947.31834
2023/7/8 7:15,5.93834001,947.31834
2023/7/8 7:20,5.93834001,947.31834
2023/7/8 7:25,4.03188587,945.4118859
2023/7/8 7:30,4.43236085,945.8123608
2023/7/8 7:35,4.43236085,945.8123608
2023/7/8 7:40,2.74698175,944.1269817
2023/7/8 7:45,2.74698175,944.1269817
2023/7/8 7:50,2.74698175,944.1269817
2023/7/8 7:55,1.32624803,942.706248
2023/7/8 8:00,1.37488288,942.7548829
2023/7/8 8:05,0.80083858,942.1808386
2023/7/8 8:10,0.55814647,941.9381465
2023/7/8 8:15,-1.73897543,939.6410246
2023/7/8 8:20,-8.27446419,933.1055358
2023/7/8 8:25,-4.77138581,936.6086142
2023/7/8 8:30,-4.77138581,936.6086142
2023/7/8 8:35,-5.10373849,936.2762615
2023/7/8 8:40,-6.99183381,934.3881662
2023/7/8 8:45,-6.99183381,934.3881662
2023/7/8 8:50,-6.99183381,934.3881662
2023/7/8 8:55,-5.78550007,935.5944999
2023/7/8 9:00,-5.78550007,943.07
2023/7/8 9:05,0.83247831,943.9024783
2023/7/8 9:10,0.75143866,943.8214387
2023/7/8 9:15,0.32388353,943.3938835
2023/7/8 9:20,-0.45466579,942.6153342
2023/7/8 9:25,-0.45466579,942.6153342
2023/7/8 9:30,-8.93232644,934.1376736
2023/7/8 9:35,-1.90160215,941.1683978
2023/7/8 9:40,-6.01395658,937.0560434
2023/7/8 9:45,-14.27588173,928.7941183
2023/7/8 9:50,-14.27588173,928.7941183
2023/7/8 9:55,-13.67112581,929.3988742
2023/7/8 10:00,-13.67112581,929.3988742
2023/7/8 10:05,-6.31454042,936.7554596
2023/7/8 10:10,-6.31454042,936.7554596
2023/7/8 10:15,-5.76237746,937.3076225
2023/7/8 10:20,-9.48569446,933.5843055
2023/7/8 10:25,-10.10692187,932.9630781
2023/7/8 10:30,-11.47563125,931.5943687
2023/7/8 10:35,-12.82672256,930.2432774
2023/7/8 10:40,-11.48630741,931.5836926
2023/7/8 10:45,-13.95496435,929.1150356
2023/7/8 10:50,-13.95496435,929.1150356
2023/7/8 10:55,-10.52550342,932.5444966
2023/7/8 11:00,-13.61672564,929.4532744
2023/7/8 11:05,-16.5839306,926.4860694
2023/7/8 11:10,-16.5839306,926.4860694
2023/7/8 11:15,-23.83398992,919.2360101
2023/7/8 11:20,-23.83398992,919.2360101
2023/7/8 11:25,-22.28587058,920.7841294
2023/7/8 11:30,-22.28587058,920.7841294
2023/7/8 11:35,-21.98482234,921.0851777
2023/7/8 11:40,-34.6116265,908.4583735
2023/7/8 11:45,-26.83620088,916.2337991
2023/7/8 11:50,-26.56615822,916.5038418
2023/7/8 11:55,-26.13691434,916.9330857
2023/7/8 12:00,-25.39074369,917.6792563
2023/7/8 12:05,-25.39074369,917.6792563
2023/7/8 12:10,-37.33615597,905.733844
2023/7/8 12:15,-36.82711043,906.2428896
2023/7/8 12:20,-32.98400657,910.0859934
2023/7/8 12:25,-26.54600916,916.5239908
2023/7/8 12:30,-27.9285833,915.1414167
2023/7/8 12:35,-26.07969469,916.9903053
2023/7/8 12:40,-31.9435224,911.1264776
2023/7/8 12:45,-31.9435224,911.1264776
2023/7/8 12:50,-33.7260504,909.3439496
2023/7/8 12:55,-33.67663185,909.3933681
2023/7/8 13:00,-33.67663185,909.3933681
2023/7/8 13:05,-33.67663185,909.3933681
2023/7/8 13:10,-33.67663185,909.3933681
2023/7/8 13:15,-33.67663185,909.3933681
2023/7/8 13:20,-32.40067366,910.6693263
2023/7/8 13:25,-32.40067366,910.6693263
2023/7/8 13:30,-17.96907178,925.1009282
2023/7/8 13:35,-18.3879225,924.6820775
2023/7/8 13:40,-18.3879225,924.6820775
2023/7/8 13:45,-23.09989265,919.9701074
2023/7/8 13:50,-16.63652657,926.4334734
2023/7/8 13:55,-16.63652657,926.4334734
2023/7/8 14:00,-19.31514306,923.7548569
2023/7/8 14:05,-19.57181449,923.4981855
2023/7/8 14:10,-19.57181449,923.4981855
2023/7/8 14:15,-19.57181449,923.4981855
2023/7/8 14:20,-14.61296453,928.4570355
2023/7/8 14:25,-14.61296453,928.4570355
2023/7/8 14:30,-14.61296453,928.4570355
2023/7/8 14:35,-15.59656093,927.4734391
2023/7/8 14:40,-16.1262751,926.9437249
2023/7/8 14:45,-14.28041555,928.7895844
2023/7/8 14:50,-17.66729822,925.4027018
2023/7/8 14:55,-17.66729822,925.4027018
2023/7/8 15:00,-16.73156315,926.3384369
2023/7/8 15:05,-16.73156315,926.3384369
2023/7/8 15:10,-16.73156315,926.3384369
2023/7/8 15:15,-15.74536246,927.3246375
2023/7/8 15:20,-15.74536246,927.3246375
2023/7/8 15:25,-14.12275365,928.9472463
2023/7/8 15:30,-12.13762893,930.9323711
2023/7/8 15:35,-12.13762893,930.9323711
2023/7/8 15:40,-12.43816134,930.6318387
2023/7/8 15:45,-11.34079112,931.7292089
2023/7/8 15:50,-14.07010461,928.9998954
2023/7/8 15:55,-16.50011254,926.5698875
2023/7/8 16:00,-16.36281409,926.7071859
2023/7/8 16:05,-11.5827428,931.4872572
2023/7/8 16:10,-9.23451988,933.8354801
2023/7/8 16:15,-9.28796953,933.7820305
2023/7/8 16:20,-9.28796953,933.7820305
2023/7/8 16:25,-9.28796953,933.7820305
2023/7/8 16:30,-9.28796953,933.7820305
2023/7/8 16:35,-9.28796953,933.7820305
2023/7/8 16:40,-9.28796953,933.7820305
2023/7/8 16:45,-9.28796953,933.7820305
2023/7/8 16:50,-9.28796953,933.7820305
2023/7/8 16:55,-1.217085,941.852915
2023/7/8 17:00,-1.05840744,942.0115926
2023/7/8 17:05,0.53066991,943.6006699
2023/7/8 17:10,1.56142551,944.6314255
2023/7/8 17:15,1.56142551,944.6314255
2023/7/8 17:20,1.56142551,944.6314255
2023/7/8 17:25,1.56142551,944.6314255
2023/7/8 17:30,1.56142551,944.6314255
2023/7/8 17:35,-10.08947558,932.9805244
2023/7/8 17:40,-10.08947558,932.9805244
2023/7/8 17:45,-9.6166784,933.4533216
2023/7/8 17:50,-9.6166784,933.4533216
2023/7/8 17:55,-9.6166784,933.4533216
2023/7/8 18:00,-9.6166784,933.4533216
2023/7/8 18:05,-8.76153431,934.3084657
2023/7/8 18:10,-8.76153431,934.3084657
2023/7/8 18:15,-8.76153431,934.3084657
2023/7/8 18:20,-9.92696645,933.1430335
2023/7/8 18:25,-8.55439481,934.5156052
2023/7/8 18:30,-9.63431498,933.435685
2023/7/8 18:35,-8.77467152,934.2953285
2023/7/8 18:40,-8.77467152,934.2953285
2023/7/8 18:45,-8.77467152,934.2953285
2023/7/8 18:50,-10.1111276,932.9588724
2023/7/8 18:55,-10.1111276,932.9588724
2023/7/8 19:00,-10.1111276,932.9588724
2023/7/8 19:05,-10.1111276,932.9588724
2023/7/8 19:10,-10.1111276,932.9588724
2023/7/8 19:15,-10.1111276,932.9588724
2023/7/8 19:20,-48.84208567,894.2279143
2023/7/8 19:25,-95.38688701,847.683113
2023/7/8 19:30,-100.4002196,842.6697804
2023/7/8 19:35,-102.7452591,840.3247409
2023/7/8 19:40,-104.6178647,838.4521353
2023/7/8 19:45,-104.6178647,838.4521353
2023/7/8 19:50,-104.3536899,838.7163101
2023/7/8 19:55,-101.9602552,841.1097448
2023/7/8 20:00,-81.88042119,861.1895788
2023/7/8 20:05,-82.11516792,860.9548321
2023/7/8 20:10,-81.25338291,861.8166171
2023/7/8 20:15,-80.34825516,862.7217448
2023/7/8 20:20,-79.07561466,863.9943853
2023/7/8 20:25,-81.67472793,861.3952721
2023/7/8 20:30,-81.31092426,861.7590757
2023/7/8 20:35,-81.53304057,861.5369594
2023/7/8 20:40,-81.53304057,861.5369594
2023/7/8 20:45,-81.53304057,861.5369594
2023/7/8 20:50,-82.17266571,860.8973343
2023/7/8 20:55,-82.73580156,860.3341984
2023/7/8 21:00,-82.73580156,860.3341984
2023/7/8 21:05,-83.65438764,859.4156124
2023/7/8 21:10,-83.75858775,859.3114122
2023/7/8 21:15,-83.93477778,859.1352222
2023/7/8 21:20,-83.93477778,859.1352222
2023/7/8 21:25,-81.77671746,861.2932825
2023/7/8 21:30,-69.99037227,873.0796277
2023/7/8 21:35,-69.99037227,873.0796277
2023/7/8 21:40,-69.99037227,873.0796277
2023/7/8 21:45,-63.10131056,879.9686894
2023/7/8 21:50,-63.10131056,879.9686894
2023/7/8 21:55,-63.53446127,879.5355387
2023/7/8 22:00,-61.08671363,881.9832864
2023/7/8 22:05,-60.28097374,882.7890263
2023/7/8 22:10,-60.16288478,882.9071152
2023/7/8 22:15,-60.22361809,882.8463819
2023/7/8 22:20,-59.84565923,883.2243408
2023/7/8 22:25,-58.82427866,884.2457213
2023/7/8 22:30,-58.82427866,884.2457213
2023/7/8 22:35,-58.30683932,884.7631607
2023/7/8 22:40,-54.38601202,888.683988
2023/7/8 22:45,-53.94947881,889.1205212
2023/7/8 22:50,-53.94947881,889.1205212
2023/7/8 22:55,-50.72227399,892.347726
2023/7/8 23:00,-50.72227399,892.347726
2023/7/8 23:05,-50.72227399,892.347726
2023/7/8 23:10,-33.76489524,909.3051048
2023/7/8 23:15,-34.35322857,908.7167714
2023/7/8 23:20,-34.28990745,908.7800925
2023/7/8 23:25,-34.00090251,909.0690975
2023/7/8 23:30,-30.09491537,912.9750846
2023/7/8 23:35,-25.26270961,917.8072904
2023/7/8 23:40,-20.66614996,922.40385
2023/7/8 23:45,-23.57257828,919.4974217
2023/7/8 23:50,-24.4947181,918.5752819
2023/7/8 23:55,-25.9469536,917.1230464
2023/7/9 0:00,-28.28772067,914.7822793
2023/7/9 0:05,-28.50192842,914.5680716
2023/7/9 0:10,-28.50192842,914.5680716
2023/7/9 0:15,-29.6083447,913.4616553
2023/7/9 0:20,-29.6934757,913.3765243
2023/7/9 0:25,-29.6934757,913.3765243
2023/7/9 0:30,-29.45461804,913.615382
2023/7/9 0:35,-18.00898288,925.0610171
2023/7/9 0:40,-17.94697263,925.1230274
2023/7/9 0:45,-20.80215342,922.2678466
2023/7/9 0:50,-13.90371671,929.1662833
2023/7/9 0:55,-15.94211621,927.1278838
2023/7/9 1:00,-13.41843809,929.6515619
2023/7/9 1:05,8.12525503,951.195255
2023/7/9 1:10,13.99520931,957.0652093
2023/7/9 1:15,15.62816353,958.6981635
2023/7/9 1:20,10.21327816,953.2832782
2023/7/9 1:25,1.52391114,944.5939111
2023/7/9 1:30,1.52391114,944.5939111
2023/7/9 1:35,-2.14800169,940.9219983
2023/7/9 1:40,-2.75426158,940.3157384
2023/7/9 1:45,-2.73501706,940.3349829
2023/7/9 1:50,-2.68034692,940.3896531
2023/7/9 1:55,-2.65265536,940.4173446
2023/7/9 2:00,-2.58306117,940.4869388
2023/7/9 2:05,-3.58692404,939.483076
2023/7/9 2:10,2.13728035,945.2072803
2023/7/9 2:15,2.13728035,945.2072803
2023/7/9 2:20,11.17195399,954.241954
2023/7/9 2:25,15.73873057,958.8087306
2023/7/9 2:30,18.97554376,962.0455438
2023/7/9 2:35,18.97554376,962.0455438
2023/7/9 2:40,14.83320205,957.9032021
2023/7/9 2:45,8.65638802,951.726388
2023/7/9 2:50,8.65638802,951.726388
2023/7/9 2:55,8.65638802,951.726388
2023/7/9 3:00,10.24104934,953.3110493
2023/7/9 3:05,10.24104934,953.3110493
2023/7/9 3:10,8.86920751,951.9392075
2023/7/9 3:15,7.67877526,950.7487753
2023/7/9 3:20,7.67877526,950.7487753
2023/7/9 3:25,7.67877526,950.7487753
2023/7/9 3:30,7.67877526,950.7487753
2023/7/9 3:35,5.35524089,948.4252409
2023/7/9 3:40,5.35524089,948.4252409
2023/7/9 3:45,5.35524089,948.4252409
2023/7/9 3:50,5.35524089,948.4252409
2023/7/9 3:55,6.22441355,949.2944135
2023/7/9 4:00,6.22441355,949.2944135
2023/7/9 4:05,7.85927336,950.9292734
2023/7/9 4:10,11.03821133,954.1082113
2023/7/9 4:15,12.28983044,955.3598304
2023/7/9 4:20,11.93504215,955.0050422
2023/7/9 4:25,11.93504215,955.0050422
2023/7/9 4:30,11.93504215,955.0050422
2023/7/9 4:35,11.93504215,955.0050422
2023/7/9 4:40,5.02958294,948.0995829
2023/7/9 4:45,6.23699504,949.306995
2023/7/9 4:50,6.25661158,949.3266116
2023/7/9 4:55,7.51740961,950.5874096
2023/7/9 5:00,6.55519882,949.6251988
2023/7/9 5:05,4.87374322,947.9437432
2023/7/9 5:10,4.87374322,947.9437432
2023/7/9 5:15,4.87374322,947.9437432
2023/7/9 5:20,4.87374322,947.9437432
2023/7/9 5:25,4.87374322,947.9437432
2023/7/9 5:30,5.46512386,948.5351239
2023/7/9 5:35,5.46512386,948.5351239
2023/7/9 5:40,9.31314729,952.3831473
2023/7/9 5:45,2.17360062,945.2436006
2023/7/9 5:50,2.17360062,945.2436006
2023/7/9 5:55,2.17360062,945.2436006
2023/7/9 6:00,2.17360062,945.2436006
2023/7/9 6:05,2.17360062,945.2436006
2023/7/9 6:10,2.28221784,945.3522178
2023/7/9 6:15,2.28221784,945.3522178
2023/7/9 6:20,2.7327897,945.8027897
2023/7/9 6:25,2.7327897,945.8027897
2023/7/9 6:30,2.7327897,945.8027897
2023/7/9 6:35,-8.7940609,934.2759391
2023/7/9 6:40,-2.76820622,940.3017938
2023/7/9 6:45,-0.59338925,942.4766108
2023/7/9 6:50,-1.75368761,941.3163124
2023/7/9 6:55,-2.52704015,940.5429599
2023/7/9 7:00,0.11758571,943.1875857
2023/7/9 7:05,-0.05736952,943.0126305
2023/7/9 7:10,1.21225589,944.2822559
2023/7/9 7:15,1.21225589,944.2822559
2023/7/9 7:20,1.21225589,944.2822559
2023/7/9 7:25,1.21225589,944.2822559
2023/7/9 7:30,1.21225589,944.2822559
2023/7/9 7:35,0.174734,943.244734
2023/7/9 7:40,0.57226247,943.6422625
2023/7/9 7:45,0.05162588,943.1216259
2023/7/9 7:50,2.96472554,946.0347255
2023/7/9 7:55,3.33427976,946.4042798
2023/7/9 8:00,3.33427976,946.4042798
2023/7/9 8:05,5.3701919,948.4401919
2023/7/9 8:10,6.08185133,949.1518513
2023/7/9 8:15,7.84205674,950.9120567
2023/7/9 8:20,7.84205674,950.9120567
2023/7/9 8:25,7.84205674,950.9120567
2023/7/9 8:30,7.84205674,950.9120567
2023/7/9 8:35,3.8556664,946.9256664
2023/7/9 8:40,3.8556664,946.9256664
2023/7/9 8:45,3.8556664,946.9256664
2023/7/9 8:50,3.8556664,946.9256664
2023/7/9 8:55,3.8556664,946.9256664
2023/7/9 9:00,3.8556664,941.64
2023/7/9 9:05,3.8556664,941.64
2023/7/9 9:10,3.8556664,941.64
