,time,pnl,equity
56,2023/7/29 23:00,0.15967179,-2.29302731
57,2023/7/29 23:15,0.12810855,-2.32459055
58,2023/7/29 23:30,0.13154751,-2.32115159
59,2023/7/29 23:45,0.16758453,-2.28511457
60,2023/7/30 0:00,0.15912221,-2.29357689
61,2023/7/30 0:15,0.1691001,-2.283599
62,2023/7/30 0:30,0.17835809,-2.27434101
63,2023/7/30 0:45,0.15693164,-2.29576746
64,2023/7/30 1:00,0.14622784,-2.30647126
65,2023/7/30 1:15,0.14622784,-2.30647126
66,2023/7/30 1:30,0.15482593,-2.29787317
67,2023/7/30 1:45,0.17940107,-2.27329803
68,2023/7/30 2:00,0.12995628,-2.32274282
69,2023/7/30 2:15,0.12995628,-2.32274282
70,2023/7/30 2:30,0.11279075,-2.33990835
71,2023/7/30 2:45,0.11279075,-2.33990835
72,2023/7/30 3:00,0.11279075,-2.33990835
73,2023/7/30 3:15,0.11279075,-2.33990835
74,2023/7/30 3:30,0.11279075,-2.33990835
75,2023/7/30 3:45,0.11279075,-2.33990835
76,2023/7/30 4:00,0.11796762,-2.33473148
77,2023/7/30 4:15,0.11796762,-2.33473148
78,2023/7/30 4:30,0.12566484,-2.32703426
79,2023/7/30 4:45,0.14501983,-2.30767927
80,2023/7/30 5:00,0.13699754,-2.31570156
81,2023/7/30 5:15,0.13699754,-2.31570156
82,2023/7/30 5:30,0.13699754,-2.31570156
83,2023/7/30 5:45,0.13699754,-2.31570156
84,2023/7/30 6:00,0.13699754,-2.31570156
85,2023/7/30 6:15,0.14535296,-2.30734614
86,2023/7/30 6:30,0.13639565,-2.31630345
87,2023/7/30 6:45,0.11552887,-2.33717023
88,2023/7/30 7:00,0.13210313,-2.32059597
89,2023/7/30 7:15,0.14591778,-2.30678132
90,2023/7/30 7:30,0.14591778,-2.30678132
91,2023/7/30 7:45,0.14591778,-2.30678132
92,2023/7/30 8:00,0.12062653,-2.33207257
93,2023/7/30 8:15,0.16091406,-2.29178504
94,2023/7/30 8:30,0.16091406,-2.29178504
95,2023/7/30 8:45,0.15195699,-2.30074211
96,2023/7/30 9:00,0.15195699,-2.30074211
0,2023/7/30 9:19,-0.00016297,-2.38016297
1,2023/7/30 9:34,-0.00016297,-2.38016297
2,2023/7/30 9:49,-0.00016297,-2.38016297
3,2023/7/30 10:04,-0.00016297,-2.38016297
4,2023/7/30 10:19,-0.00016297,-2.38016297
5,2023/7/30 10:34,-0.00016297,-2.38016297
6,2023/7/30 10:49,-0.00284913,-2.38284913
7,2023/7/30 11:04,-0.00284913,-2.38284913
8,2023/7/30 11:19,0.01780678,-2.36219322
9,2023/7/30 11:34,0.01662041,-2.36337959
10,2023/7/30 11:49,0.02227422,-2.35772578
11,2023/7/30 12:04,-0.00779358,-2.38779358
12,2023/7/30 12:19,-0.00779358,-2.38779358
13,2023/7/30 12:34,-0.00779358,-2.38779358
14,2023/7/30 12:49,-0.00779358,-2.38779358
15,2023/7/30 13:04,-0.00779358,-2.38779358
16,2023/7/30 13:19,-0.01071774,-2.39071774
17,2023/7/30 13:34,-0.00638292,-2.38638292
18,2023/7/30 13:49,0.02047422,-2.35952578
19,2023/7/30 14:04,0.01632458,-2.36367542
20,2023/7/30 14:19,0.01632458,-2.36367542
21,2023/7/30 14:34,0.01632458,-2.36367542
22,2023/7/30 14:49,-0.26331035,-2.64331035
23,2023/7/30 15:04,-0.32853127,-2.70853127
24,2023/7/30 15:19,-0.176656,-2.556656
25,2023/7/30 15:34,-0.17603644,-2.55603644
26,2023/7/30 15:49,-0.17178029,-2.55178029
27,2023/7/30 16:04,-0.13245959,-2.51245959
28,2023/7/30 16:19,-0.15870545,-2.53870545
29,2023/7/30 16:34,-0.15870545,-2.53870545
30,2023/7/30 16:49,-0.18130463,-2.56130463
31,2023/7/30 17:04,-0.17405702,-2.55405702
32,2023/7/30 17:19,-0.18284672,-2.56284672
33,2023/7/30 17:34,-0.17306768,-2.55306768
34,2023/7/30 17:49,-0.17306768,-2.55306768
35,2023/7/30 18:04,-0.17306768,-2.55306768
36,2023/7/30 18:19,-0.17137171,-2.55137171
37,2023/7/30 18:34,-0.17137171,-2.55137171
38,2023/7/30 18:49,-0.17137171,-2.55137171
39,2023/7/30 19:04,-0.1739363,-2.5539363
40,2023/7/30 19:19,-0.1739363,-2.5539363
41,2023/7/30 19:34,-0.1739363,-2.5539363
42,2023/7/30 19:49,-0.16917987,-2.54917987
43,2023/7/30 20:04,0.24603476,-2.13396524
44,2023/7/30 20:19,0.16634309,-2.21365691
45,2023/7/30 20:34,0.16176861,-2.21823139
46,2023/7/30 20:49,-0.16346584,-2.54346584
47,2023/7/30 21:04,-0.32217559,-2.70217559
48,2023/7/30 21:19,-0.25085406,-2.63085406
49,2023/7/30 21:34,-0.23913892,-2.61913892
50,2023/7/30 21:49,-0.1739076,-2.5539076
51,2023/7/30 22:04,-0.12033895,-2.50033895
52,2023/7/30 22:19,-0.0742577,-2.4542577
53,2023/7/30 22:34,-0.09975101,-2.47975101
54,2023/7/30 22:49,-0.0633622,-2.4433622
55,2023/7/30 23:04,-0.07116296,-2.45116296
56,2023/7/30 23:19,-0.0596602,-2.4396602
57,2023/7/30 23:34,-0.04651681,-2.42651681
58,2023/7/30 23:49,-0.01848565,-2.39848565
59,2023/7/31 0:04,-0.03785696,-2.41785696
60,2023/7/31 0:19,-0.03264802,-2.41264802
61,2023/7/31 0:34,-0.03761954,-2.41761954
62,2023/7/31 0:49,-0.62418968,-3.00418968
63,2023/7/31 1:04,-0.48522603,-2.86522603
64,2023/7/31 1:19,-0.35591443,-2.73591443
65,2023/7/31 1:34,-0.38223337,-2.76223337
66,2023/7/31 1:49,-0.39484132,-2.77484132
67,2023/7/31 2:04,-0.36443405,-2.74443405
68,2023/7/31 2:19,-0.37734625,-2.75734625
69,2023/7/31 2:34,-0.3825626,-2.7625626
70,2023/7/31 2:49,-0.38576414,-2.76576414
71,2023/7/31 3:04,-0.32843512,-2.70843512
72,2023/7/31 3:19,-0.32620492,-2.70620492
73,2023/7/31 3:34,-0.3243946,-2.7043946
74,2023/7/31 3:49,-0.31305244,-2.69305244
75,2023/7/31 4:04,-0.25871967,-2.63871967
76,2023/7/31 4:19,-0.27049231,-2.65049231
77,2023/7/31 4:34,-0.27248648,-2.65248648
78,2023/7/31 4:49,-0.25736054,-2.63736054
79,2023/7/31 5:04,-0.24667522,-2.62667522
80,2023/7/31 5:19,-0.23016527,-2.61016527
81,2023/7/31 5:34,-0.21089875,-2.59089875
82,2023/7/31 5:49,-0.22894984,-2.60894984
83,2023/7/31 6:04,-0.24237944,-2.62237944
84,2023/7/31 6:19,-0.22209278,-2.60209278
85,2023/7/31 6:34,-0.22209278,-2.60209278
86,2023/7/31 6:49,-0.22209278,-2.60209278
87,2023/7/31 7:04,-0.22209278,-2.60209278
88,2023/7/31 7:19,-0.26389841,-2.64389841
89,2023/7/31 7:34,-0.20598266,-2.58598266
90,2023/7/31 7:49,-0.34471766,-2.72471766
91,2023/7/31 8:04,-0.31062524,-2.69062524
92,2023/7/31 8:19,-0.31062524,-2.69062524
93,2023/7/31 8:34,-0.27118913,-2.65118913
94,2023/7/31 8:49,-0.26769248,-2.64769248
0,2023/7/31 9:00,-0.01032973,-2.76
1,2023/7/31 9:15,-0.00336123,-2.7530315
2,2023/7/31 9:30,-0.01565391,-2.76532418
3,2023/7/31 9:45,0.07618181,-2.67348846
4,2023/7/31 10:00,0.07968366,-2.66998661
5,2023/7/31 10:15,0.1188821,-2.63078817
6,2023/7/31 10:30,0.14609154,-2.60357873
7,2023/7/31 10:45,0.14609154,-2.60357873
8,2023/7/31 11:00,0.14609154,-2.60357873
9,2023/7/31 11:15,0.12948078,-2.62018949
10,2023/7/31 11:30,0.11424983,-2.63542044
11,2023/7/31 11:45,0.11424983,-2.63542044
12,2023/7/31 12:00,0.11424983,-2.63542044
13,2023/7/31 12:15,0.11424983,-2.63542044
14,2023/7/31 12:30,0.11424983,-2.63542044
15,2023/7/31 12:45,0.27300443,-2.47666584
16,2023/7/31 13:00,-0.07226914,-2.82193941
17,2023/7/31 13:15,-0.07803851,-2.82770878
18,2023/7/31 13:30,-0.0317727,-2.78144297
19,2023/7/31 13:45,0.03192507,-2.7177452
20,2023/7/31 14:00,0.08996887,-2.6597014
21,2023/7/31 14:15,0.10164477,-2.6480255
22,2023/7/31 14:30,0.08371174,-2.66595853
23,2023/7/31 14:45,0.12778824,-2.62188203
24,2023/7/31 15:00,0.11253026,-2.63714001
25,2023/7/31 15:15,0.12398069,-2.62568958
26,2023/7/31 15:30,0.19707305,-2.55259722
27,2023/7/31 15:45,0.20550122,-2.54416905
28,2023/7/31 16:00,0.25258039,-2.49708988
29,2023/7/31 16:15,0.33113349,-2.41853678
30,2023/7/31 16:30,0.30304648,-2.44662379
31,2023/7/31 16:45,0.30071015,-2.44896012
32,2023/7/31 17:00,0.29615205,-2.45351822
33,2023/7/31 17:15,0.29543468,-2.45423559
34,2023/7/31 17:30,0.26374815,-2.48592212
35,2023/7/31 17:45,0.27257434,-2.47709593
36,2023/7/31 18:00,0.22398493,-2.52568534
37,2023/7/31 18:15,0.20329035,-2.54637992
38,2023/7/31 18:30,0.21013513,-2.53953514
39,2023/7/31 18:45,0.22633905,-2.52333122
40,2023/7/31 19:00,0.23948461,-2.51018566
41,2023/7/31 19:15,0.2414056,-2.50826467
42,2023/7/31 19:30,0.25017189,-2.49949838
43,2023/7/31 19:45,0.21157462,-2.53809565
44,2023/7/31 20:00,0.27006162,-2.47960865
45,2023/7/31 20:15,0.26933894,-2.48033133
46,2023/7/31 20:30,0.20876491,-2.54090536
47,2023/7/31 20:45,0.28556277,-2.4641075
48,2023/7/31 21:00,0.39732518,-2.35234509
49,2023/7/31 21:15,0.44388702,-2.30578325
50,2023/7/31 21:30,0.15681591,-2.59285436
51,2023/7/31 21:45,0.27342282,-2.47624745
52,2023/7/31 22:00,0.22791589,-2.52175438
53,2023/7/31 22:15,0.23187078,-2.51779949
54,2023/7/31 22:30,0.22536492,-2.52430535
55,2023/7/31 22:45,0.23775274,-2.51191753
56,2023/7/31 23:00,0.24081105,-2.50885922
57,2023/7/31 23:15,0.24314904,-2.50652123
58,2023/7/31 23:30,0.24236556,-2.50730471
59,2023/7/31 23:45,0.24236556,-2.50730471
60,2023/8/1 0:00,0.24236556,-2.50730471
61,2023/8/1 0:15,0.24257706,-2.50709321
62,2023/8/1 0:30,0.19386586,-2.55580441
63,2023/8/1 0:45,0.12595948,-2.62371079
64,2023/8/1 1:00,0.05346519,-2.69620508
65,2023/8/1 1:15,-0.05346207,-2.80313234
66,2023/8/1 1:30,0.0967893,-2.65288097
67,2023/8/1 1:45,0.1226776,-2.62699267
68,2023/8/1 2:00,0.02429025,-2.72538002
69,2023/8/1 2:15,-0.079404,-2.82907427
70,2023/8/1 2:30,-0.11157176,-2.86124203
71,2023/8/1 2:45,-0.15095437,-2.90062464
72,2023/8/1 3:00,-0.13917672,-2.88884699
73,2023/8/1 3:15,-0.14126058,-2.89093085
74,2023/8/1 3:30,-0.14227115,-2.89194142
75,2023/8/1 3:45,-0.17394463,-2.9236149
76,2023/8/1 4:00,-0.16132487,-2.91099514
77,2023/8/1 4:15,-0.06579956,-2.81546983
78,2023/8/1 4:30,-0.03684856,-2.78651883
79,2023/8/1 4:45,-0.11317968,-2.86284995
80,2023/8/1 5:00,-0.10549345,-2.85516372
81,2023/8/1 5:15,-0.10549345,-2.85516372
82,2023/8/1 5:30,-0.11524119,-2.86491146
83,2023/8/1 5:45,-0.11883234,-2.86850261
84,2023/8/1 6:00,-0.14722335,-2.89689362
85,2023/8/1 6:15,-0.14778823,-2.8974585
86,2023/8/1 6:30,-0.14077912,-2.89044939
87,2023/8/1 6:45,-0.26820949,-3.01787976
88,2023/8/1 7:00,-0.23723267,-2.98690294
89,2023/8/1 7:15,-0.19013055,-2.93980082
90,2023/8/1 7:30,-0.19013055,-2.93980082
91,2023/8/1 7:45,-0.18595205,-2.93562232
92,2023/8/1 8:00,-0.18203285,-2.93170312
93,2023/8/1 8:15,-0.15755386,-2.90722413
94,2023/8/1 8:30,-0.09497137,-2.84464164
94,2023/8/1 8:55,-0.09497137,-2.84464164
0,2023/8/1 9:00,-0.00250579,-3.7
1,2023/8/1 9:15,-0.00372439,-3.7012186
2,2023/8/1 9:30,-0.05232582,-3.74982003
3,2023/8/1 9:45,-0.05232582,-3.74982003
4,2023/8/1 10:00,-0.0445297,-3.74202391
5,2023/8/1 10:15,-0.03032813,-3.72782234
6,2023/8/1 10:30,-0.01677308,-3.71426729
7,2023/8/1 10:45,0.06575653,-3.63173768
8,2023/8/1 11:00,0.06829884,-3.62919537
9,2023/8/1 11:15,0.06829884,-3.62919537
10,2023/8/1 11:30,0.07455058,-3.62294363
11,2023/8/1 11:45,0.03103362,-3.66646059
12,2023/8/1 12:00,0.03089142,-3.66660279
13,2023/8/1 12:15,0.03480667,-3.66268754
14,2023/8/1 12:30,-0.01199093,-3.70948514
15,2023/8/1 12:45,0.12473463,-3.57275958
16,2023/8/1 13:00,0.12425657,-3.57323764
17,2023/8/1 13:15,0.1420241,-3.55547011
18,2023/8/1 13:30,0.21591491,-3.4815793
19,2023/8/1 13:45,0.21794106,-3.47955315
20,2023/8/1 14:00,0.24298746,-3.45450675
21,2023/8/1 14:15,0.21573373,-3.48176048
22,2023/8/1 14:30,0.24967325,-3.44782096
23,2023/8/1 14:45,0.24756642,-3.44992779
24,2023/8/1 15:00,0.16311257,-3.53438164
25,2023/8/1 15:15,0.22351443,-3.47397978
26,2023/8/1 15:30,0.10972417,-3.58777004
27,2023/8/1 15:45,0.22801478,-3.46947943
28,2023/8/1 16:00,0.20196298,-3.49553123
29,2023/8/1 16:15,0.35991149,-3.33758272
30,2023/8/1 16:30,0.26905143,-3.42844278
31,2023/8/1 16:45,0.23126902,-3.46622519
32,2023/8/1 17:00,0.30198223,-3.39551198
33,2023/8/1 17:15,0.37023269,-3.32726152
34,2023/8/1 17:30,0.37562255,-3.32187166
35,2023/8/1 17:45,0.35478627,-3.34270794
36,2023/8/1 18:00,0.36639083,-3.33110338
37,2023/8/1 18:15,0.32471883,-3.37277538
38,2023/8/1 18:30,0.25229084,-3.44520337
39,2023/8/1 18:45,0.17049082,-3.52700339
40,2023/8/1 19:00,0.22336284,-3.47413137
41,2023/8/1 19:15,0.19114634,-3.50634787
42,2023/8/1 19:30,0.15706041,-3.5404338
43,2023/8/1 19:45,0.0935914,-3.60390281
44,2023/8/1 20:00,0.10054727,-3.59694694
45,2023/8/1 20:15,0.13134494,-3.56614927
46,2023/8/1 20:30,0.11282401,-3.5846702
47,2023/8/1 20:45,0.14451512,-3.55297909
48,2023/8/1 21:00,0.13190938,-3.56558483
49,2023/8/1 21:15,0.16879432,-3.52869989
50,2023/8/1 21:30,0.2374554,-3.46003881
51,2023/8/1 21:45,0.19600609,-3.50148812
52,2023/8/1 22:00,0.19600609,-3.50148812
53,2023/8/1 22:15,0.13336488,-3.56412933
54,2023/8/1 22:30,0.14174815,-3.55574606
55,2023/8/1 22:45,0.14271768,-3.55477653
56,2023/8/1 23:00,0.14745726,-3.55003695
57,2023/8/1 23:15,-0.05130835,-3.74880256
58,2023/8/1 23:30,-0.05317256,-3.75066677
59,2023/8/1 23:45,-0.01631769,-3.7138119
60,2023/8/2 0:00,0.02805219,-3.66944202
61,2023/8/2 0:15,-0.07676961,-3.77426382
62,2023/8/2 0:30,0.02865851,-3.6688357
63,2023/8/2 0:45,-0.12377913,-3.82127334
64,2023/8/2 1:00,-0.14021165,-3.83770586
65,2023/8/2 1:15,-0.12255169,-3.8200459
66,2023/8/2 1:30,-0.09423,-3.79172421
67,2023/8/2 1:45,-0.04124839,-3.7387426
68,2023/8/2 2:00,-0.25126457,-3.94875878
69,2023/8/2 2:15,-0.27035071,-3.96784492
70,2023/8/2 2:30,-0.2287993,-3.92629351
71,2023/8/2 2:45,-0.22962146,-3.92711567
72,2023/8/2 3:00,-0.2250457,-3.92253991
73,2023/8/2 3:15,-0.29676694,-3.99426115
74,2023/8/2 3:30,-0.27368559,-3.9711798
75,2023/8/2 3:45,-0.26749654,-3.96499075
76,2023/8/2 4:00,-0.2743911,-3.97188531
77,2023/8/2 4:15,-0.47692418,-4.17441839
78,2023/8/2 4:30,-0.40299944,-4.10049365
79,2023/8/2 4:45,-0.38749913,-4.08499334
80,2023/8/2 5:00,-0.37709522,-4.07458943
81,2023/8/2 5:15,-0.42299677,-4.12049098
82,2023/8/2 5:30,-0.42893417,-4.12642838
83,2023/8/2 5:45,-0.50537363,-4.20286784
84,2023/8/2 6:00,-0.49067014,-4.18816435
85,2023/8/2 6:15,-0.47230614,-4.16980035
86,2023/8/2 6:30,-0.47152119,-4.1690154
87,2023/8/2 6:45,-0.47001701,-4.16751122
88,2023/8/2 7:00,-0.46335513,-4.16084934
89,2023/8/2 7:15,-0.49239491,-4.18988912
90,2023/8/2 7:30,-0.4890886,-4.18658281
91,2023/8/2 7:45,-0.47234722,-4.16984143
92,2023/8/2 8:00,-0.51003538,-4.20752959
93,2023/8/2 8:15,-0.54118232,-4.23867653
94,2023/8/2 8:30,-0.56341908,-4.26091329
95,2023/8/2 8:45,-0.56341908,-4.26091329
0,2023/8/2 9:00,0.00328944,-4.62
1,2023/8/2 9:15,-0.02189098,-4.64518042
2,2023/8/2 9:30,-0.01852756,-4.641817
3,2023/8/2 9:45,0.01234761,-4.61094183
4,2023/8/2 10:00,0.01629949,-4.60698995
5,2023/8/2 10:15,0.01563483,-4.60765461
6,2023/8/2 10:30,0.02490664,-4.5983828
7,2023/8/2 10:45,0.03606384,-4.5872256
8,2023/8/2 11:00,0.08050746,-4.54278198
9,2023/8/2 11:15,0.09555527,-4.52773417
10,2023/8/2 11:30,0.09555527,-4.52773417
10,2023/8/2 11:55,0.09555527,-4.52773417
0,2023/8/2 12:00,0.00328944,-4.62
1,2023/8/2 12:15,-0.02189098,-4.64518042
2,2023/8/2 12:30,-0.01852756,-4.641817
3,2023/8/2 12:45,0.01234761,-4.61094183
4,2023/8/2 13:00,0.01629949,-4.60698995
5,2023/8/2 13:15,0.01563483,-4.60765461
6,2023/8/2 13:30,0.02490664,-4.5983828
7,2023/8/2 13:45,0.03606384,-4.5872256
8,2023/8/2 14:00,0.08050746,-4.54278198
9,2023/8/2 14:15,0.09555527,-4.52773417
10,2023/8/2 14:30,0.09555527,-4.52773417
10,2023/8/2 14:55,0.09555527,-4.52773417
0,2023/8/2 15:00,0.00328944,-4.62
1,2023/8/2 15:15,-0.02189098,-4.64518042
2,2023/8/2 15:30,-0.01852756,-4.641817
3,2023/8/2 15:45,0.01234761,-4.61094183
4,2023/8/2 16:00,0.01629949,-4.60698995
5,2023/8/2 16:15,0.01563483,-4.60765461
6,2023/8/2 16:30,0.02490664,-4.5983828
7,2023/8/2 16:45,0.03606384,-4.5872256
8,2023/8/2 17:00,0.08050746,-4.54278198
9,2023/8/2 17:15,0.09555527,-4.52773417
10,2023/8/2 17:30,0.09555527,-4.52773417
10,2023/8/2 17:55,0.09555527,-4.52773417
0,2023/8/2 18:00,0.00328944,-4.62
1,2023/8/2 18:15,-0.02189098,-4.64518042
2,2023/8/2 18:30,-0.01852756,-4.641817
3,2023/8/2 18:45,0.01234761,-4.61094183
4,2023/8/2 19:00,0.01629949,-4.60698995
5,2023/8/2 19:15,0.01563483,-4.60765461
6,2023/8/2 19:30,0.02490664,-4.5983828
7,2023/8/2 19:45,0.03606384,-4.5872256
8,2023/8/2 20:00,0.08050746,-4.54278198
9,2023/8/2 20:15,0.09555527,-4.52773417
10,2023/8/2 20:30,0.09555527,-4.52773417
10,2023/8/2 20:55,0.09555527,-4.52773417
0,2023/8/2 21:00,0.00328944,-4.62
1,2023/8/2 21:15,-0.02189098,-4.64518042
2,2023/8/2 21:30,-0.01852756,-4.641817
3,2023/8/2 21:45,0.01234761,-4.61094183
4,2023/8/2 22:00,0.01629949,-4.60698995
5,2023/8/2 22:15,0.01563483,-4.60765461
6,2023/8/2 22:30,0.02490664,-4.5983828
7,2023/8/2 22:45,0.03606384,-4.5872256
8,2023/8/2 23:00,0.08050746,-4.54278198
9,2023/8/2 23:15,0.09555527,-4.52773417
10,2023/8/2 23:30,0.09555527,-4.52773417
10,2023/8/2 23:55,0.09555527,-4.52773417
0,2023/8/3 0:00,0.00328944,-4.62
1,2023/8/3 0:15,-0.02189098,-4.64518042
2,2023/8/3 0:30,-0.01852756,-4.641817
3,2023/8/3 0:45,0.01234761,-4.61094183
4,2023/8/2 1:00,0.01629949,-4.60698995
5,2023/8/2 1:15,0.01563483,-4.60765461
6,2023/8/2 1:30,0.02490664,-4.5983828
7,2023/8/2 1:45,0.03606384,-4.5872256
