,time,pnl,equity
32,2023-08-13 01:00:00,13.53504008,49945.37972
33,2023-08-13 01:15:00,16.85598208,49948.70066
34,2023-08-13 01:30:00,-7.20526312,49924.63941
35,2023-08-13 01:45:00,-5.47388992,49926.37079
36,2023-08-13 02:00:00,-3.16259792,49928.68208
37,2023-08-13 02:15:00,-3.16259792,49928.68208
38,2023-08-13 02:30:00,-3.16259792,49928.68208
39,2023-08-13 02:45:00,-4.32976052,49927.51492
40,2023-08-13 03:00:00,-9.78699242,49937.34499
41,2023-08-13 03:15:00,-8.15344102,49937.34499
